L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
0.77,1.11,0.6,1.96,1.15,1.15,1.63,1.63,10.0,1.87,0.85,1.45,1.79,0.67,0.96,0.96,1.73,10.280000000000001,1
0.68,1.11,0.51,1.96,1.25,1.15,1.63,1.73,10.02,1.53,1.62,3.23,1.96,0.29,0.77,0.96,2.78,13.14,1
0.68,1.11,0.6,2.13,1.06,1.15,1.63,1.82,10.18,1.36,7.82,9.34,3.74,0.58,1.53,4.4,7.27,36.04,1
0.68,1.19,0.43,1.87,0.87,1.25,2.59,2.11,10.989999999999998,1.7,10.36,10.45,4.67,0.96,1.73,7.46,10.33,47.66,1
1.11,2.3,0.51,1.96,0.67,1.06,5.65,4.21,17.47,1.96,11.04,11.04,5.27,1.34,2.11,9.28,12.62,54.66,1
1.45,5.35,0.68,2.21,0.58,1.15,9.76,5.84,27.019999999999996,1.87,11.47,11.72,5.78,1.53,2.68,10.81,14.44,60.3,1
1.87,7.65,0.85,2.3,0.77,1.34,12.91,10.43,38.12,1.96,11.98,12.57,6.2,1.92,3.35,11.57,15.4,64.94999999999999,1
2.47,9.68,1.96,2.3,0.87,1.53,14.73,12.72,46.260000000000005,1.96,11.98,12.57,6.2,1.92,3.35,11.57,15.4,64.94999999999999,1
3.06,11.13,3.83,2.89,1.53,2.39,16.35,14.06,55.24000000000001,2.21,13.25,13.42,6.97,2.68,4.12,11.95,16.16,70.75999999999999,1
3.91,12.49,5.1,3.32,1.63,3.16,17.88,15.11,62.599999999999994,2.13,13.93,13.67,7.39,2.78,4.02,11.0,15.68,70.6,1
4.84,13.08,5.86,3.66,1.73,3.73,18.36,14.82,66.08,2.13,14.61,14.01,7.39,2.59,3.64,9.66,14.63,68.66,1
5.44,13.08,6.37,3.91,1.73,4.12,18.36,14.34,67.35000000000001,2.04,16.31,14.01,7.22,2.3,2.87,7.56,12.43,64.74,1
5.52,11.98,6.71,4.08,1.73,4.78,17.12,13.87,65.78999999999999,2.04,16.31,14.01,7.22,2.3,2.87,7.56,12.43,64.74,1
6.03,11.64,7.22,4.08,1.73,6.03,16.35,13.39,66.47,1.62,19.28,14.35,7.82,0.58,1.44,1.34,5.07,51.50000000000001,1
6.71,12.23,7.73,4.25,1.82,6.98,15.68,13.2,68.6,1.53,10.62,6.71,1.96,0.58,1.25,1.06,2.3,26.009999999999998,1
7.22,11.98,8.16,4.5,1.73,6.98,14.44,11.76,66.77,1.53,10.62,6.71,1.96,0.58,1.25,1.06,2.3,26.009999999999998,1
7.48,12.23,8.75,4.76,1.53,6.98,12.05,9.28,63.059999999999995,1.45,1.79,2.21,1.7,0.77,1.06,1.06,1.92,11.96,1
7.65,11.98,11.64,5.27,1.15,6.7,9.76,5.45,59.60000000000001,1.7,1.62,2.13,1.53,0.77,1.06,1.15,2.01,11.97,1
7.39,8.92,12.32,7.22,0.39,3.45,2.97,1.25,43.91,1.79,1.45,1.87,1.45,0.77,1.06,1.25,2.11,11.75,1
5.18,5.01,7.48,5.44,0.77,2.87,1.82,1.25,29.82,1.79,1.36,1.7,1.45,0.67,1.15,1.25,2.11,11.48,1
2.55,2.81,4.17,4.08,1.06,2.3,1.34,1.34,19.65,1.79,1.36,1.62,1.36,0.67,1.15,1.25,2.11,11.31,1
1.79,2.21,2.21,2.89,0.96,1.63,1.34,1.44,14.469999999999999,1.87,1.36,1.53,1.45,0.67,1.06,1.25,2.01,11.200000000000001,1
0.85,1.53,1.02,2.3,0.87,1.25,1.25,1.25,10.32,1.87,1.19,1.45,1.45,0.67,1.15,1.25,2.01,11.04,1
0.77,1.02,0.77,1.96,0.96,1.25,1.25,1.53,9.51,1.87,1.11,1.53,1.53,0.67,1.15,0.96,1.82,10.64,1
0.77,0.85,0.6,1.79,1.06,1.15,1.34,1.63,9.19,1.87,0.94,1.36,1.62,0.67,1.06,1.15,2.87,11.540000000000001,1
0.77,0.94,0.51,1.79,1.06,1.15,1.34,1.63,9.19,1.87,1.11,1.62,1.19,0.39,0.87,8.42,12.82,28.290000000000006,1
0.77,0.94,0.51,1.87,0.96,1.15,1.34,1.63,9.17,1.79,1.62,2.98,1.87,0.58,1.15,10.43,15.11,35.53,1
0.68,0.94,0.51,1.96,0.67,0.77,1.53,1.53,8.59,1.7,4.76,4.08,2.64,0.77,1.63,11.48,15.68,42.739999999999995,1
0.6,1.45,0.6,2.13,0.58,1.15,7.56,5.07,19.14,1.7,11.21,10.02,4.67,1.25,2.59,13.2,17.12,61.76,1
0.68,3.06,0.77,1.96,0.39,1.15,12.91,8.99,29.909999999999997,1.96,13.08,11.72,5.52,2.2,3.16,13.87,17.4,68.91,1
0.85,4.93,0.85,2.21,0.48,1.34,14.73,11.38,36.769999999999996,2.38,14.35,12.82,6.12,2.68,3.06,12.62,17.12,71.15,1
0.94,6.46,2.13,2.47,0.77,1.92,16.35,13.2,44.24,2.38,16.65,12.23,6.03,2.49,2.39,11.0,15.4,68.57,1
1.02,7.65,4.59,3.23,1.06,2.97,17.5,14.06,52.080000000000005,2.47,18.43,13.08,6.12,2.49,2.2,9.66,13.96,68.41,1
1.45,8.75,6.03,3.74,1.25,4.69,18.36,14.82,59.089999999999996,2.72,18.85,12.57,6.46,2.68,2.11,8.61,13.2,67.2,1
1.79,9.26,6.97,4.17,1.34,6.12,17.5,14.34,61.489999999999995,3.06,19.28,13.08,6.46,2.68,2.01,7.27,11.96,65.8,1
2.13,9.43,7.73,4.67,1.34,7.27,16.07,12.72,61.36,2.72,19.79,13.67,6.71,1.73,1.53,3.45,8.32,57.92,1
2.64,10.28,9.34,4.93,1.34,7.56,14.73,11.76,62.58,2.55,20.21,13.67,6.8,0.67,1.25,1.34,4.5,50.99,1
2.64,10.28,9.34,5.1,1.34,7.46,13.39,10.43,59.980000000000004,2.47,15.71,11.55,2.47,0.58,1.25,1.06,2.97,38.06,1
3.23,11.38,13.67,5.95,1.06,7.08,10.9,6.7,59.970000000000006,2.04,10.36,4.93,1.7,0.58,1.15,0.96,2.39,24.11,1
4.59,12.49,16.65,6.97,0.29,6.41,6.03,2.39,55.81999999999999,2.13,5.61,2.3,1.53,0.67,1.15,1.06,2.01,16.46,1
6.46,12.82,17.66,8.92,0.0,3.92,2.97,1.34,54.09,1.62,1.53,2.13,1.45,0.77,0.96,1.15,2.01,11.620000000000001,1
6.8,8.92,14.86,6.71,0.58,2.97,1.73,1.25,43.82,1.7,1.36,2.04,1.36,0.87,0.96,1.25,2.11,11.65,1
3.91,4.76,6.03,3.83,1.06,2.11,1.34,1.34,24.380000000000003,1.7,1.36,1.7,1.36,0.87,1.06,1.25,2.11,11.41,1
2.13,3.57,3.4,2.55,1.06,1.44,1.34,1.34,16.83,1.79,1.28,1.7,1.53,0.87,1.06,1.25,2.11,11.59,1
1.02,1.62,1.19,2.13,0.87,1.15,1.25,1.34,10.57,1.87,1.28,1.62,1.53,0.87,1.06,1.25,2.11,11.59,1
0.85,1.11,0.85,1.79,0.87,1.06,1.25,1.53,9.31,1.96,1.28,1.53,1.53,0.96,1.15,1.25,2.11,11.77,1
0.68,0.85,0.68,1.7,0.96,1.06,1.34,1.63,8.9,1.87,1.02,1.53,1.45,0.87,0.96,0.67,1.44,9.81,1
0.68,0.77,0.6,1.7,0.96,1.06,1.34,1.73,8.84,1.7,1.11,2.3,1.53,0.39,1.06,11.0,15.4,34.489999999999995,1
0.68,0.85,0.6,1.79,1.06,1.06,1.34,1.73,9.11,1.62,1.62,3.4,2.21,0.58,1.25,12.43,16.16,39.27,1
0.77,0.94,0.51,1.79,1.06,1.06,1.34,1.73,9.2,1.7,5.78,3.83,2.72,0.67,1.53,12.43,17.12,45.78,1
0.6,0.94,0.51,1.96,0.96,1.06,1.44,1.82,9.29,1.62,9.68,6.03,2.64,0.77,1.73,14.25,18.46,55.18,1
0.68,0.6,0.51,1.87,0.87,0.96,1.34,1.82,8.65,1.7,12.32,9.85,3.06,1.06,2.39,15.01,18.84,64.23,1
0.77,5.52,0.51,1.7,0.39,0.77,13.39,8.99,32.040000000000006,2.04,13.67,11.55,4.0,1.73,3.54,14.73,18.46,69.72,1
1.02,8.24,0.85,2.04,0.48,0.96,15.11,11.38,40.080000000000005,2.38,14.86,12.57,4.84,2.01,3.45,13.39,17.12,70.62,1
1.45,10.45,3.15,2.55,1.06,1.73,16.73,13.58,50.7,2.47,16.65,12.82,4.84,2.01,2.97,12.05,15.68,69.49000000000001,1
1.96,12.23,4.5,3.23,1.34,2.78,17.88,13.87,57.79,2.64,18.09,13.67,5.52,2.11,2.97,11.0,14.25,70.25,1
2.55,13.42,5.69,3.66,1.53,3.45,17.88,13.58,61.76,3.23,19.28,14.01,6.97,2.3,2.87,7.27,11.38,67.31,1
3.15,14.1,6.29,3.83,1.63,3.64,16.07,12.15,60.86,3.23,19.79,15.8,7.99,1.15,2.39,2.2,7.65,60.2,1
