L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
1.62,0.68,0.68,0.17,2.59,1.53,0.0,0.77,8.040000000000001,4.33,1.53,1.11,2.13,0.48,1.25,0.0,0.0,10.830000000000002,0
1.62,0.68,0.6,0.17,2.39,1.44,14.54,10.71,32.15,3.91,1.36,1.19,1.79,0.29,1.06,7.75,6.51,23.86,0
1.53,0.0,1.02,4.84,1.73,2.87,17.12,10.9,40.010000000000005,3.91,0.6,1.11,3.83,0.1,1.34,12.91,9.66,33.46,0
1.45,0.43,1.79,7.65,1.53,3.54,19.51,11.96,47.86000000000001,3.91,3.91,4.08,6.37,0.1,2.01,14.73,10.14,45.25,0
1.62,0.68,2.55,8.75,1.63,4.4,18.74,11.96,50.33,3.74,4.67,5.01,7.05,0.2,3.16,15.21,10.9,49.94,0
1.79,0.6,2.98,9.6,1.44,5.26,14.73,10.9,47.3,3.49,4.5,5.18,8.07,0.2,6.7,12.62,9.85,50.61,0
1.87,0.77,4.17,10.87,1.53,4.88,13.1,8.32,45.510000000000005,3.74,5.01,5.61,8.66,0.2,7.37,11.38,8.9,50.870000000000005,0
1.87,0.94,4.84,11.04,1.63,4.31,12.91,7.56,45.099999999999994,3.83,7.73,8.24,9.77,0.2,7.17,10.14,7.17,54.25,0
1.7,1.62,6.2,11.64,1.53,3.92,12.91,7.08,46.6,4.08,9.6,13.33,10.45,0.2,6.6,8.99,6.12,59.370000000000005,0
1.79,2.47,7.56,12.23,1.63,3.35,12.62,6.7,48.349999999999994,4.25,11.3,16.98,10.79,0.1,6.22,6.7,4.98,61.32,0
1.62,3.57,12.15,12.66,1.73,2.78,10.52,5.36,50.39,4.25,11.3,16.98,10.79,0.1,6.22,6.7,4.98,61.32,0
1.28,7.73,13.93,13.33,1.53,2.11,1.92,2.78,44.61,4.67,17.32,22.42,15.37,0.2,4.02,0.0,1.63,65.63,0
2.89,11.13,15.54,14.18,1.92,1.06,0.0,0.67,47.39,4.93,18.85,24.71,14.86,0.2,2.68,0.0,0.96,67.19,0
4.08,10.36,14.27,12.23,2.11,0.77,0.0,0.58,44.4,5.27,19.45,25.56,4.42,0.29,0.87,0.0,0.67,56.529999999999994,0
4.25,8.83,11.3,8.83,2.39,0.77,0.0,0.67,37.04,5.27,19.45,25.56,4.42,0.29,0.87,0.0,0.67,56.529999999999994,0
2.21,6.2,7.73,5.1,2.39,0.77,0.0,0.77,25.17,2.81,5.18,7.05,2.3,0.48,0.77,0.0,0.0,18.59,0
1.02,1.45,2.55,1.11,2.39,0.96,0.0,0.96,10.440000000000001,2.81,5.18,7.05,2.3,0.48,0.77,0.0,0.0,18.59,0
1.19,0.43,0.85,0.68,2.49,0.96,0.0,1.06,7.66,2.81,5.18,7.05,2.3,0.48,0.77,0.0,0.0,18.59,0
1.45,0.51,0.6,0.6,2.68,1.15,0.0,1.15,8.14,2.81,5.18,7.05,2.3,0.48,0.77,0.0,0.0,18.59,0
1.45,0.6,0.68,0.51,2.68,1.15,0.0,1.25,8.32,3.83,2.21,2.55,2.04,0.48,0.96,0.0,0.0,12.069999999999999,0
1.62,0.6,0.68,0.43,2.78,1.15,0.0,1.25,8.51,4.59,1.79,1.28,1.96,0.48,0.96,0.0,0.0,11.06,0
1.7,0.6,0.77,0.43,2.78,1.15,0.0,1.15,8.58,4.76,1.87,1.28,1.87,0.48,1.06,0.0,0.0,11.32,0
1.7,0.6,0.77,0.51,2.78,1.15,0.0,1.25,8.76,4.76,1.79,1.28,2.04,0.48,1.06,0.0,0.0,11.41,0
1.7,0.6,0.85,0.51,2.87,1.15,0.0,1.34,9.02,4.84,1.87,1.28,2.04,0.58,1.06,0.0,0.0,11.670000000000002,0
1.7,0.68,0.85,0.43,2.49,1.15,1.34,3.45,12.09,4.84,1.79,1.19,2.04,0.48,1.06,0.0,0.0,11.399999999999999,0
1.87,0.43,0.43,0.51,2.01,0.77,14.73,10.71,31.46,4.42,1.62,1.28,1.87,0.39,0.96,6.89,4.78,22.21,0
1.45,0.51,0.6,5.27,1.53,2.2,19.51,10.71,41.78,4.5,0.51,0.94,4.42,0.1,1.53,11.29,7.75,31.04,0
1.7,1.96,2.47,6.03,1.34,2.68,21.71,11.96,49.85000000000001,4.25,4.67,4.76,5.95,0.2,1.92,14.73,8.13,44.61,0
2.04,2.55,3.57,7.48,1.44,3.06,20.75,11.29,52.18,4.17,5.18,5.01,5.95,0.2,1.92,14.54,8.42,45.39,0
2.38,3.57,5.69,10.19,1.44,3.35,15.4,7.56,49.58,4.25,6.8,5.69,5.61,0.2,1.53,14.92,8.13,47.13,0
2.38,6.2,6.97,10.87,1.44,3.16,13.87,6.12,51.01,4.25,6.8,5.69,5.61,0.2,1.53,14.92,8.13,47.13,0
2.3,7.9,10.7,11.21,1.34,2.78,11.67,4.5,52.400000000000006,4.33,9.6,6.8,5.61,0.2,1.44,12.72,7.27,47.97,0
2.38,9.34,12.57,11.81,1.34,2.49,6.12,2.59,48.64,4.5,14.78,8.16,6.03,0.2,1.63,11.09,6.51,52.9,0
3.23,11.47,14.27,13.08,1.44,2.2,0.0,2.01,47.7,4.76,16.9,17.41,7.9,0.2,2.2,7.94,4.4,61.71,0
4.25,13.08,13.67,13.33,1.73,1.34,0.0,0.77,48.17,5.1,19.45,20.47,8.83,0.2,2.11,2.68,2.68,61.519999999999996,0
6.71,15.2,15.2,9.6,2.3,0.96,0.0,0.58,50.55,6.8,22.84,23.1,8.49,0.2,1.73,0.0,1.92,65.08,0
5.44,9.0,10.53,5.95,2.49,1.06,0.0,0.67,35.14,6.97,22.84,24.71,5.78,0.29,1.06,0.0,1.53,63.18,0
2.64,6.03,5.61,2.3,2.68,1.15,0.0,0.87,21.279999999999998,4.25,20.04,23.86,2.64,0.29,0.87,0.0,1.25,53.2,0
