L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
2.04,2.98,4.93,9.51,1.44,3.54,16.45,8.32,49.21,3.83,5.95,6.63,6.8,0.0,2.39,12.72,9.66,47.980000000000004,0
2.04,4.42,6.2,10.02,1.53,3.35,14.25,6.03,47.84,3.83,5.95,6.63,6.8,0.0,2.39,12.72,9.66,47.980000000000004,0
2.04,7.14,9.43,10.53,1.34,2.97,13.29,5.36,52.1,3.74,6.97,8.75,9.09,0.1,6.22,9.28,7.27,51.42,0
1.87,8.33,10.7,11.04,1.34,2.87,11.95,4.5,52.599999999999994,4.0,9.77,14.78,11.04,0.1,6.41,6.7,5.55,58.35,0
1.7,9.17,11.89,11.38,1.15,2.59,8.99,2.78,49.65,4.33,11.3,16.98,11.64,0.0,5.93,4.31,4.5,58.989999999999995,0
2.04,10.79,13.08,12.91,1.34,2.49,0.87,1.92,45.44,4.76,14.44,18.85,11.89,0.1,4.88,0.96,3.06,58.94,0
4.5,15.46,15.88,12.66,2.01,0.87,0.0,0.58,51.96,5.69,20.04,22.42,11.89,0.1,2.68,0.0,1.44,64.26,0
5.61,12.66,13.93,9.6,2.3,0.87,0.0,0.67,45.64,6.71,21.4,23.1,10.19,0.2,1.82,0.0,1.06,64.48,0
4.59,8.33,9.85,6.12,2.49,0.96,0.0,0.77,33.11,7.9,22.84,23.1,4.84,0.29,1.15,0.0,0.96,61.080000000000005,0
1.96,5.61,5.35,1.87,2.59,1.06,0.0,0.87,19.31,5.1,16.9,21.06,1.96,0.29,0.96,0.0,0.39,46.66,0
0.51,0.77,1.62,0.34,2.39,1.25,0.0,1.06,7.94,2.13,7.99,6.97,1.62,0.39,0.96,0.0,0.0,20.060000000000002,0
1.02,0.43,0.6,0.34,2.59,1.25,0.0,1.06,7.29,1.53,4.5,3.4,1.7,0.39,0.96,0.0,0.0,12.479999999999999,0
1.28,0.6,0.17,0.26,2.78,1.34,0.0,1.15,7.58,3.23,1.79,1.87,1.7,0.39,1.06,0.0,0.0,10.04,0
1.45,0.6,0.34,0.26,2.78,1.34,0.0,1.25,8.02,3.66,1.53,1.53,1.87,0.39,1.06,0.0,0.0,10.04,0
1.53,0.6,0.34,0.26,2.78,1.44,0.0,1.25,8.2,3.91,1.62,1.53,1.87,0.39,1.06,0.0,0.0,10.379999999999999,0
1.62,0.68,0.43,0.26,2.78,1.44,0.0,1.15,8.36,4.42,1.62,1.53,1.87,0.39,1.15,0.0,0.0,10.98,0
1.79,0.68,0.43,0.26,2.87,1.44,0.0,1.25,8.72,4.42,1.62,1.53,1.87,0.39,1.15,0.0,0.0,10.98,0
1.87,0.68,0.6,0.34,2.78,1.44,0.0,1.34,9.05,4.59,1.62,1.53,1.96,0.39,1.15,0.0,0.0,11.239999999999998,0
1.53,0.68,0.68,0.26,2.39,1.44,1.06,2.87,10.91,4.59,1.62,1.53,1.96,0.39,1.15,0.0,0.0,11.239999999999998,0
1.62,0.6,0.51,0.26,2.3,1.06,15.21,10.71,32.27,4.0,1.53,1.53,1.87,0.2,1.06,7.75,5.84,23.78,0
1.28,0.43,0.51,5.35,1.34,2.68,20.37,10.71,42.67,4.08,1.02,1.28,3.06,0.1,0.77,11.76,8.42,30.490000000000002,0
1.53,1.79,2.21,5.61,0.96,2.97,22.28,11.57,48.92,4.25,4.93,4.17,4.59,0.0,1.15,14.06,8.7,41.849999999999994,0
1.53,2.04,2.3,5.01,1.06,2.49,21.71,11.57,47.709999999999994,3.74,6.37,5.35,5.1,0.1,1.63,13.87,9.09,45.25,0
1.7,4.33,2.64,5.52,1.25,1.73,19.89,9.76,46.81999999999999,3.91,7.56,6.12,5.44,0.1,1.63,12.72,8.13,45.61,0
1.7,6.12,3.32,6.46,1.34,1.92,18.36,8.7,47.92,4.25,9.77,7.65,6.03,0.1,1.92,10.62,7.27,47.61,0
1.53,7.39,4.93,7.39,1.44,1.92,15.97,6.6,47.17,4.93,15.2,15.46,8.07,0.1,2.39,8.7,5.45,60.3,0
1.62,8.58,8.33,8.92,1.53,1.92,14.25,4.98,50.129999999999995,5.27,17.32,17.92,8.07,0.1,2.39,6.7,4.5,62.269999999999996,0
1.96,10.79,9.85,10.19,1.15,1.82,10.14,2.2,48.099999999999994,5.69,18.34,18.85,8.07,0.0,2.3,3.35,3.06,59.660000000000004,0
3.15,17.58,13.42,11.04,1.44,1.15,0.0,0.58,48.36,7.73,23.69,23.1,7.9,0.2,1.53,0.0,1.63,65.78,0
5.44,15.46,13.08,7.31,2.3,1.15,0.0,0.29,45.03000000000001,8.83,22.08,23.1,4.84,0.29,1.06,0.0,1.44,61.63999999999999,0
3.23,6.8,6.2,2.04,2.49,1.25,0.0,0.39,22.4,7.22,22.08,22.42,2.64,0.2,0.96,0.0,1.34,56.86,0
0.94,4.17,2.3,0.34,2.49,1.44,0.0,0.58,12.259999999999998,2.21,6.8,6.12,1.36,0.39,0.96,0.0,0.67,18.51,0
0.94,0.43,0.34,0.26,2.49,1.44,0.0,0.67,6.57,1.96,4.25,3.23,1.62,0.39,1.06,0.0,0.39,12.899999999999999,0
1.11,0.51,0.34,0.26,2.59,1.53,0.0,0.77,7.110000000000001,2.72,2.3,2.38,1.87,0.39,1.06,0.0,0.1,10.82,0
1.11,0.51,0.43,0.26,2.68,1.53,0.0,0.87,7.390000000000001,3.74,1.53,1.53,1.96,0.39,1.15,0.0,0.0,10.3,0
1.45,0.6,0.43,0.17,2.78,1.53,0.0,0.96,7.92,4.17,1.53,1.53,1.96,0.39,1.15,0.0,0.0,10.73,0
1.62,0.6,0.51,0.17,2.78,1.63,0.0,0.96,8.27,4.25,1.62,1.53,2.04,0.39,1.15,0.0,0.0,10.98,0
1.79,0.6,0.51,0.17,2.78,1.63,0.0,0.96,8.440000000000001,4.59,1.62,1.62,2.13,0.39,1.15,0.0,0.0,11.5,0
1.79,0.6,0.6,0.17,2.78,1.63,0.0,0.96,8.530000000000001,4.5,1.62,1.62,2.04,0.39,1.15,0.0,0.0,11.32,0
1.28,0.6,0.6,0.17,2.59,1.63,0.0,0.67,7.539999999999999,4.5,1.45,1.36,2.13,0.39,1.15,0.0,0.48,11.46,0
