L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
2.3,9.77,5.1,1.87,1.53,1.06,0.0,1.44,23.07,3.23,11.64,18.26,5.86,1.15,6.41,8.9,6.51,61.96,1
2.3,9.51,4.5,1.79,1.53,1.15,0.0,1.53,22.31,3.15,13.76,19.87,6.03,1.06,5.84,6.22,5.07,61.0,1
2.3,8.33,3.83,1.79,1.44,1.15,0.0,1.53,20.37,3.4,19.11,26.83,4.59,0.2,2.3,0.0,2.2,58.629999999999995,1
2.13,6.88,2.98,1.7,1.44,1.15,0.0,1.53,17.81,3.57,13.08,22.5,1.45,0.2,1.06,0.0,1.82,43.67999999999999,1
2.04,5.61,2.04,1.7,1.34,1.15,0.0,1.53,15.41,1.36,9.26,7.73,0.85,0.29,0.87,0.0,1.73,22.09,1
2.04,3.66,1.53,1.79,1.34,1.25,0.0,1.63,13.239999999999998,1.28,4.93,3.23,1.02,0.39,0.96,0.0,1.63,13.440000000000001,1
2.04,1.28,0.77,1.79,1.25,1.25,0.0,1.06,9.440000000000001,1.87,2.55,1.96,1.19,0.39,0.96,0.0,1.44,10.36,1
2.13,0.85,0.34,1.79,1.53,1.25,0.0,1.06,8.95,2.3,2.13,1.53,1.28,0.48,1.06,0.0,1.53,10.31,1
2.21,0.94,0.43,1.79,1.53,1.15,0.0,1.34,9.39,2.38,1.79,0.94,1.45,0.48,1.06,0.0,1.53,9.629999999999999,1
2.3,1.11,0.51,1.7,1.53,1.25,0.96,2.01,11.370000000000001,2.55,1.87,0.85,1.45,0.48,1.06,0.0,1.63,9.89,1
2.21,1.45,0.43,1.79,1.53,1.25,1.63,2.39,12.68,2.64,1.7,0.85,1.28,0.29,1.06,0.0,1.25,9.07,1
2.3,2.3,1.19,1.87,1.44,1.44,2.78,2.78,16.1,2.72,2.89,2.47,1.28,0.2,0.77,4.98,2.87,18.18,1
2.3,4.84,3.15,2.04,1.15,1.63,3.16,3.16,21.43,2.72,6.8,6.29,2.13,0.29,0.77,10.04,5.84,34.879999999999995,1
2.3,6.54,5.27,2.55,1.25,2.01,3.45,3.45,26.82,2.81,8.41,10.19,3.66,0.39,2.01,11.0,7.08,45.55,1
2.38,9.0,14.35,6.71,1.44,3.64,3.45,4.31,45.28,2.98,9.85,15.63,4.84,0.67,5.74,10.9,7.46,58.06999999999999,1
2.38,9.0,14.35,6.71,1.44,3.64,3.45,4.31,45.28,3.15,10.7,16.82,5.35,0.96,6.31,10.14,7.17,60.60000000000001,1
2.64,10.11,15.71,8.58,1.63,4.88,10.43,7.56,61.54,3.23,11.38,17.75,5.52,1.06,6.41,8.9,6.79,61.040000000000006,1
2.64,10.11,15.71,8.58,1.63,4.88,10.43,7.56,61.54,3.32,12.82,19.28,5.69,0.96,6.03,7.27,6.03,61.4,1
2.64,10.19,16.9,9.85,1.92,5.36,11.76,8.51,67.13,3.49,14.44,19.28,5.78,1.15,6.12,6.6,5.74,62.6,1
2.64,10.19,16.9,9.85,1.92,5.36,11.76,8.51,67.13,3.83,14.86,21.15,6.12,1.06,5.84,5.36,5.17,63.38999999999999,1
2.81,7.48,15.71,10.28,2.11,5.26,12.24,8.7,64.59,4.17,16.56,21.82,5.69,0.96,5.45,2.01,4.31,60.97,1
2.81,7.48,15.71,10.28,2.11,5.26,12.24,8.7,64.59,3.91,19.11,25.81,5.35,0.29,4.5,0.0,2.87,61.83999999999999,1
2.81,7.31,15.71,10.02,2.01,5.17,12.15,8.51,63.69,4.33,19.7,26.83,4.17,0.29,2.11,0.0,1.92,59.35,1
2.64,7.48,18.26,9.85,0.77,2.2,0.0,1.63,42.830000000000005,4.08,15.2,22.5,1.79,0.29,1.25,0.0,1.63,46.74,1
2.64,7.48,18.26,9.85,0.77,2.2,0.0,1.63,42.830000000000005,0.77,5.44,2.89,1.02,0.39,0.96,0.0,1.53,13.0,1
2.55,1.45,7.9,3.91,0.96,1.44,0.0,1.34,19.55,2.47,2.3,1.11,1.45,0.39,1.06,0.0,1.44,10.22,1
2.55,1.45,7.9,3.91,0.96,1.44,0.0,1.34,19.55,2.47,2.3,1.11,1.45,0.39,1.06,0.0,1.44,10.22,1
2.64,0.94,4.42,2.64,1.15,1.25,0.0,1.44,14.48,2.72,1.7,0.85,1.45,0.39,1.06,0.0,1.53,9.7,1
2.72,0.43,0.85,2.04,1.34,1.25,0.0,1.63,10.260000000000002,2.89,1.62,0.68,1.45,0.39,1.06,0.0,1.53,9.620000000000001,1
2.72,0.43,0.85,2.04,1.34,1.25,0.0,1.63,10.260000000000002,3.06,1.62,0.77,1.45,0.48,1.15,0.0,1.53,10.059999999999999,1
2.81,0.26,0.85,2.04,1.15,1.44,0.0,1.34,9.89,3.06,1.62,0.77,1.45,0.48,1.15,0.0,1.53,10.059999999999999,1
2.55,1.19,1.79,1.87,1.34,1.44,0.0,1.53,11.71,2.98,1.19,1.11,1.45,0.2,1.15,1.92,3.06,13.06,1
2.64,4.76,11.55,4.33,1.63,2.87,2.3,3.83,33.91,2.98,2.89,1.11,1.19,0.1,0.77,8.8,4.98,22.82,1
2.64,4.76,11.55,4.33,1.63,2.87,2.3,3.83,33.91,3.15,6.88,8.83,3.57,0.2,1.44,12.15,7.84,44.06,1
2.64,6.97,15.37,7.73,2.01,4.59,7.08,6.98,53.370000000000005,3.15,6.88,8.83,3.57,0.2,1.44,12.15,7.84,44.06,1
2.55,7.65,16.9,8.92,2.3,5.26,8.9,7.94,60.419999999999995,3.23,11.13,18.26,6.03,0.77,6.22,9.56,6.79,61.99000000000001,1
2.47,8.41,17.32,9.68,2.39,5.74,9.76,8.42,64.19,3.23,11.13,18.26,6.03,0.77,6.22,9.56,6.79,61.99000000000001,1
2.38,8.75,17.83,10.11,2.87,6.03,9.66,8.51,66.13999999999999,3.32,12.82,19.28,6.54,0.77,6.41,8.04,6.31,63.489999999999995,1
2.13,9.09,18.77,10.79,2.78,5.93,6.22,7.37,63.08,3.4,14.1,21.15,6.71,0.58,6.41,6.51,5.74,64.6,1
2.13,9.09,18.77,10.79,2.78,5.93,6.22,7.37,63.08,3.83,16.05,24.12,6.88,0.29,6.22,3.35,4.59,65.33,1
2.21,10.36,22.33,11.47,2.39,5.36,1.53,5.07,60.72,4.42,19.11,27.85,7.48,0.29,5.84,0.0,3.45,68.44,1
2.21,10.36,22.33,11.47,2.39,5.36,1.53,5.07,60.72,4.76,19.7,27.85,7.14,0.29,4.88,0.0,2.49,67.11,1
2.72,13.25,23.78,12.06,1.82,3.73,0.0,2.59,59.95,4.76,19.7,30.23,6.54,0.29,4.02,0.0,2.01,67.55,1
4.33,17.32,23.78,11.47,1.53,1.73,0.0,1.53,61.69,5.01,19.7,30.23,4.67,0.2,2.11,0.0,1.73,63.65,1
4.42,11.81,22.33,8.66,1.53,1.25,0.0,1.44,51.44,5.01,19.7,30.23,4.67,0.2,2.11,0.0,1.73,63.65,1
2.04,8.24,13.25,5.52,1.44,1.06,0.0,1.44,32.99,4.93,16.98,28.96,2.38,0.2,1.44,0.0,1.44,56.33,1
1.19,6.88,10.02,2.64,1.44,1.15,0.0,1.53,24.85,3.66,12.82,24.12,1.19,0.29,0.96,0.0,1.34,44.38000000000001,1
1.45,0.68,0.77,0.77,1.34,1.15,0.0,1.63,7.79,1.19,8.07,8.33,0.85,0.39,0.96,0.0,1.15,20.939999999999998,1
1.53,0.51,0.6,0.77,1.34,1.25,0.0,1.73,7.73,1.45,2.72,2.13,1.28,0.39,1.06,0.0,1.06,10.09,1
1.53,0.51,0.6,0.77,1.34,1.25,0.0,1.73,7.73,1.45,2.72,2.13,1.28,0.39,1.06,0.0,1.06,10.09,1
1.7,0.43,0.68,0.77,1.34,1.34,0.0,1.73,7.99,2.38,2.3,1.62,1.36,0.39,1.06,0.0,1.15,10.26,1
1.79,0.43,0.68,0.77,1.44,1.34,0.0,1.82,8.270000000000001,2.64,1.96,1.11,1.36,0.39,1.15,0.0,1.15,9.76,1
1.87,0.43,0.77,0.68,1.44,1.53,0.0,1.82,8.540000000000001,2.72,1.7,1.02,1.45,0.39,1.15,0.0,1.15,9.58,1
1.96,0.43,0.77,0.77,1.53,1.44,0.0,1.15,8.049999999999999,2.89,1.7,0.85,1.45,0.39,1.15,0.0,1.15,9.58,1
1.96,0.26,0.6,0.77,1.34,1.34,0.0,0.67,6.9399999999999995,2.98,1.45,0.94,1.53,0.39,1.15,0.0,0.96,9.399999999999999,1
