L1,L2,L3,L4,L5,L6,L7,L8,L_sum,R1,R2,R3,R4,R5,R6,R7,R8,R_sum,label
1.02,0.43,0.6,0.34,2.59,1.25,0.0,1.06,7.29,4.5,1.53,1.45,1.96,0.39,1.15,0.0,0.2,11.180000000000001,0
1.19,0.51,0.17,0.34,2.78,1.34,0.0,1.15,7.4799999999999995,4.0,1.53,1.53,1.87,0.2,1.06,7.75,5.84,23.78,0
1.28,0.6,0.17,0.26,2.78,1.34,0.0,1.15,7.58,4.08,1.02,1.28,3.06,0.1,0.77,11.76,8.42,30.490000000000002,0
1.45,0.6,0.34,0.26,2.78,1.34,0.0,1.25,8.02,4.25,4.93,4.17,4.59,0.0,1.15,14.06,8.7,41.849999999999994,0
1.62,0.68,0.43,0.26,2.78,1.44,0.0,1.15,8.36,3.91,5.78,4.93,4.84,0.1,1.25,14.92,9.37,45.1,0
1.79,0.68,0.43,0.26,2.87,1.44,0.0,1.25,8.72,3.74,6.37,5.35,5.1,0.1,1.63,13.87,9.09,45.25,0
1.87,0.68,0.51,0.34,2.87,1.44,0.0,1.25,8.96,3.91,7.56,6.12,5.44,0.1,1.63,12.72,8.13,45.61,0
1.53,0.68,0.68,0.26,2.39,1.44,1.06,2.87,10.91,4.25,9.77,7.65,6.03,0.1,1.92,10.62,7.27,47.61,0
1.62,0.6,0.51,0.26,2.3,1.06,15.21,10.71,32.27,4.93,15.2,15.46,8.07,0.1,2.39,8.7,5.45,60.3,0
1.28,0.43,0.51,5.35,1.34,2.68,20.37,10.71,42.67,5.27,17.32,17.92,8.07,0.1,2.39,6.7,4.5,62.269999999999996,0
1.53,1.79,2.21,5.61,0.96,2.97,22.28,11.57,48.92,5.69,18.34,18.85,8.07,0.0,2.3,3.35,3.06,59.660000000000004,0
1.62,2.55,2.3,5.1,1.06,2.11,20.37,10.52,45.63,6.97,22.08,23.1,8.49,0.1,2.11,0.0,2.39,65.24,0
1.7,4.33,2.64,5.52,1.25,1.73,19.89,9.76,46.81999999999999,7.73,23.69,23.1,7.9,0.2,1.53,0.0,1.63,65.78,0
1.7,6.12,3.32,6.46,1.34,1.92,18.36,8.7,47.92,8.83,22.08,23.1,4.84,0.29,1.06,0.0,1.44,61.63999999999999,0
1.62,8.58,8.33,8.92,1.53,1.92,14.25,4.98,50.129999999999995,7.22,22.08,22.42,2.64,0.2,0.96,0.0,1.34,56.86,0
1.96,10.79,9.85,10.19,1.15,1.82,10.14,2.2,48.099999999999994,6.12,15.97,18.85,1.7,0.39,0.96,0.0,1.06,45.05,0
3.15,17.58,13.42,11.04,1.44,1.15,0.0,0.58,48.36,1.96,4.25,3.23,1.62,0.39,1.06,0.0,0.39,12.899999999999999,0
4.67,18.0,14.86,10.36,1.82,1.15,0.0,0.39,51.25,2.72,2.3,2.38,1.87,0.39,1.06,0.0,0.1,10.82,0
3.23,6.8,6.2,2.04,2.49,1.25,0.0,0.39,22.4,3.4,1.79,1.79,1.87,0.39,1.06,0.0,0.0,10.3,0
0.94,4.17,2.3,0.34,2.49,1.44,0.0,0.58,12.259999999999998,3.74,1.53,1.53,1.96,0.39,1.15,0.0,0.0,10.3,0
0.94,0.43,0.34,0.26,2.49,1.44,0.0,0.67,6.57,4.17,1.53,1.53,1.96,0.39,1.15,0.0,0.0,10.73,0
1.11,0.51,0.43,0.26,2.68,1.53,0.0,0.87,7.390000000000001,4.25,1.62,1.53,2.04,0.39,1.15,0.0,0.0,10.98,0
1.28,0.6,0.34,0.26,2.78,1.53,0.0,0.96,7.75,4.33,1.62,1.62,2.04,0.39,1.15,0.0,0.0,11.149999999999999,0
1.45,0.6,0.43,0.17,2.78,1.53,0.0,0.96,7.92,4.59,1.62,1.62,2.13,0.39,1.15,0.0,0.0,11.5,0
1.62,0.6,0.51,0.17,2.78,1.63,0.0,0.96,8.27,4.59,1.7,1.53,2.13,0.39,1.25,0.0,0.0,11.59,0
1.79,0.6,0.6,0.17,2.78,1.63,0.0,0.96,8.530000000000001,4.5,1.45,1.36,2.13,0.39,1.15,0.0,0.48,11.46,0
1.79,0.6,0.6,0.17,2.78,1.63,0.0,0.96,8.530000000000001,4.17,1.45,1.45,1.96,0.2,1.06,7.56,6.22,24.07,0
1.28,0.6,0.6,0.17,2.59,1.63,0.0,0.67,7.539999999999999,4.25,2.3,2.72,4.59,0.0,1.25,12.43,9.18,36.72,0
1.53,0.0,0.43,2.21,1.63,1.53,17.12,10.52,34.97,4.17,4.84,5.01,6.2,0.0,1.92,12.72,9.18,44.04,0
1.28,1.02,1.62,6.71,1.15,3.16,20.37,10.71,46.019999999999996,4.17,5.44,6.03,7.05,0.1,2.87,12.72,9.66,48.04,0
1.53,2.13,3.32,7.31,1.15,3.54,21.71,11.76,52.449999999999996,3.91,5.69,6.88,8.49,0.1,6.31,10.52,8.61,50.510000000000005,0
1.53,1.96,3.4,7.65,0.96,3.73,19.89,11.09,50.21,3.83,6.37,8.16,9.51,0.1,7.84,10.04,7.56,53.41,0
1.87,2.72,4.59,9.34,1.25,3.54,15.21,8.8,47.32,4.17,8.41,12.74,11.04,0.1,7.08,7.84,5.84,57.22,0
2.04,3.83,5.95,10.36,1.34,3.54,14.06,7.37,48.489999999999995,4.25,10.79,15.12,10.45,0.1,6.31,6.51,5.07,58.599999999999994,0
1.96,6.54,9.68,11.21,1.15,3.45,12.72,5.93,52.64,4.5,12.57,17.41,10.19,0.1,5.45,5.84,4.59,60.650000000000006,0
2.3,10.19,14.27,13.33,1.06,2.87,1.63,2.3,47.95,4.76,15.2,18.34,9.51,0.1,4.88,4.88,4.02,61.69,0
3.15,12.23,15.88,14.44,1.53,2.11,0.0,0.77,50.11,4.93,17.83,19.87,9.94,0.1,3.64,1.73,2.87,60.91,0
4.25,13.08,15.88,13.59,1.92,0.96,0.0,0.58,50.26,5.78,21.4,23.1,10.79,0.1,2.49,0.0,1.73,65.39,0
5.27,9.34,11.47,8.41,2.39,0.96,0.0,0.58,38.42,7.14,22.08,23.1,8.07,0.2,1.53,0.0,1.06,63.18,0
2.98,6.71,7.9,3.74,2.49,1.06,0.0,0.77,25.65,5.61,13.76,16.98,1.62,0.29,0.87,0.0,0.77,39.9,0
1.19,1.96,3.06,0.6,2.49,1.25,0.0,0.87,11.420000000000002,2.64,5.78,5.35,1.36,0.29,0.87,0.0,0.48,16.77,0
0.94,0.43,0.85,0.43,2.59,1.25,0.0,0.87,7.359999999999999,2.64,3.4,2.98,1.7,0.29,0.96,0.0,0.1,12.069999999999999,0
1.36,0.6,0.6,0.34,2.78,1.34,0.0,1.06,8.08,3.32,2.38,2.47,1.79,0.29,1.06,0.0,0.0,11.309999999999999,0
1.45,0.6,0.6,0.34,2.78,1.44,0.0,1.15,8.36,4.0,1.87,1.79,1.7,0.39,1.06,0.0,0.0,10.809999999999999,0
1.53,0.68,0.68,0.34,2.78,1.34,0.0,1.15,8.5,4.33,1.7,1.62,1.87,0.39,1.06,0.0,0.0,10.969999999999999,0
1.79,0.6,0.68,0.34,2.87,1.44,0.0,1.15,8.870000000000001,4.33,1.7,1.62,1.87,0.39,1.06,0.0,0.0,10.969999999999999,0
1.79,0.6,0.77,0.34,2.97,1.44,0.0,1.15,9.06,4.67,1.79,1.53,1.87,0.39,1.15,0.0,0.0,11.399999999999999,0
1.96,0.68,0.77,0.34,2.97,1.44,0.0,1.25,9.41,4.76,1.7,1.36,1.96,0.39,1.15,0.0,0.0,11.32,0
1.53,0.68,0.77,0.26,2.59,1.44,0.0,0.29,7.56,4.84,1.62,1.36,2.04,0.39,1.15,0.0,0.0,11.399999999999999,0
1.53,0.09,0.77,5.18,1.34,2.87,18.36,10.9,41.04,4.42,1.53,1.36,1.79,0.29,1.06,2.78,3.54,16.770000000000003,0
1.45,1.28,2.38,7.56,0.87,3.54,19.89,11.09,48.06,4.42,1.53,1.36,1.79,0.29,1.06,2.78,3.54,16.770000000000003,0
1.53,1.45,2.81,7.65,0.87,3.54,19.89,10.9,48.64,4.42,1.53,1.36,1.79,0.29,1.06,2.78,3.54,16.770000000000003,0
1.87,1.53,3.57,9.34,1.06,4.02,16.16,9.47,47.02,4.42,1.53,1.36,1.79,0.29,1.06,2.78,3.54,16.770000000000003,0
1.87,2.38,4.5,9.94,1.25,3.64,14.92,8.99,47.489999999999995,4.42,1.53,1.36,1.79,0.29,1.06,2.78,3.54,16.770000000000003,0
1.62,4.42,5.44,10.19,1.25,3.16,14.25,7.46,47.79,4.5,8.33,7.39,6.63,0.2,2.11,10.71,6.79,46.66,0
1.45,6.71,8.66,10.36,1.34,2.78,13.48,5.93,50.71,4.5,8.33,7.39,6.63,0.2,2.11,10.71,6.79,46.66,0
1.7,9.6,11.72,11.98,1.15,2.39,4.31,2.11,44.96,5.27,12.32,13.59,8.24,0.1,2.87,8.51,5.36,56.260000000000005,0
2.98,14.01,13.93,13.08,1.44,1.63,0.0,0.67,47.74,5.44,14.78,16.98,9.09,0.1,2.87,6.41,4.4,60.07,0
4.5,17.24,16.31,11.81,1.82,0.96,0.0,0.48,53.12,6.12,16.9,19.36,9.51,0.1,2.78,3.54,3.16,61.47,0
4.08,10.45,9.51,5.44,2.49,1.06,0.0,0.39,33.419999999999995,6.12,16.9,19.36,9.51,0.1,2.78,3.54,3.16,61.47,0
1.79,5.86,6.46,1.53,2.59,1.15,0.0,0.58,19.96,7.9,21.4,23.1,9.77,0.29,2.2,0.0,1.82,66.48,0
0.6,0.68,1.79,0.26,2.39,1.25,0.0,0.67,7.640000000000001,8.83,22.08,23.86,7.05,0.29,1.44,0.0,1.53,65.08,0
1.02,0.43,0.6,0.34,2.59,1.34,0.0,0.77,7.089999999999999,5.61,16.9,21.74,1.96,0.39,0.96,0.0,1.15,48.709999999999994,0
1.19,0.51,0.26,0.34,2.78,1.44,0.0,0.96,7.4799999999999995,2.89,8.75,7.99,1.53,0.48,0.96,0.0,0.77,23.37,0
1.36,0.6,0.34,0.26,2.78,1.44,0.0,1.06,7.84,2.89,8.75,7.99,1.53,0.48,0.96,0.0,0.77,23.37,0
1.53,0.6,0.34,0.26,2.78,1.44,0.0,1.06,8.01,2.38,2.3,2.64,1.87,0.48,1.06,0.0,0.2,10.93,0
1.7,0.6,0.51,0.26,2.87,1.44,0.0,1.06,8.440000000000001,3.15,1.7,2.13,1.79,0.48,1.06,0.0,0.0,10.309999999999999,0
1.79,0.6,0.43,0.26,2.87,1.44,0.0,1.06,8.450000000000001,3.74,1.53,1.53,1.87,0.48,1.15,0.0,0.0,10.3,0
1.7,0.51,0.6,0.17,2.78,1.44,0.0,1.06,8.26,3.91,1.53,1.28,1.87,0.48,1.15,0.0,0.0,10.219999999999999,0
